Número da contratação,Código Classe/Grupo,Valor Total,Status da contratação,Situação da Execução,Título da contratação,Categoria da contratação,UASG Atual,Data estimada para o início do processo de contratação,Data estimada para a conclusão do processo de contratação,Prazo estimado de duração do processo de contratação (dias),Área requisitante,Nº DFD,Prioridade,Nº do Item no DFD,Data da conclusão da Contratação no DFD,Classificação da Contratação,Nome Classe/Grupo,Código PDM material,Nome do PDM material,Código material/serviço,Descrição material/serviço,Unidade Fornecimento,Valor Unitário,Quantidade,IdxValor,ID,ID Futura Contratação,Valor PCA
39/2026,3550,1000.0,Aprovada,,Material CME,BENS,102122,46205,46325,120,CME - CENTRAL MATERIAL ESTERILIZACAO,264/2025,Médio,2,46055,Material,Máquinas registradoras automáticas e máquinas acionadas  comfichas,13172.0,Máquina etiquetadora,,,,1000.0,1,1,55.0,102122-39/2026,1000.0
40/2026,6640,40000.0,Aprovada,,Equipamento laboratório,BENS,102122,46237,46357,120,BAE - ESTOMATO. CIRU. RADIO. PATO,46/2025,Médio,1,46143,Material,Equipamentos E Artigos De Laboratório,,,,,,40000.0,1,1,328.0,102122-40/2026,40000.0
40/2026,6640,4850.0,Aprovada,,Equipamento laboratório,BENS,102122,46237,46357,120,BAD - DENT. ENDO. MAT ODONT.,180/2025,Alto,1,46246,Material,Equipamentos E Artigos De Laboratório,,,,,,4850.0,1,1,329.0,102122-40/2026,4850.0
40/2026,6640,4560.0,Aprovada,,Equipamento laboratório,BENS,102122,46237,46357,120,Biotério,300/2025,Alto,1,46142,Material,EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,,,,,,4560.0,1,1,330.0,102122-40/2026,4560.0
40/2026,6640,5100.0,Aprovada,,Equipamento laboratório,BENS,102122,46237,46357,120,MICROBIOLOGIA-IMUNOLOGIA,66/2025,Alto,1,46048,Material,Equipamentos E Artigos De Laboratório,5787.0,Contador De Colônias,,,,5100.0,1,1,327.0,102122-40/2026,5100.0
40/2026,6640,5500.0,Aprovada,,Equipamento laboratório,BENS,102122,46237,46357,120,BAE - ESTOMATO. CIRU. RADIO. PATO,371/2025,Médio,1,46112,Material,EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO,4663.0,CAPELA EXAUSTÃO,,,,5500.0,1,1,331.0,102122-40/2026,5500.0
42/2026,7010,200000.0,Devolvida,,ARP equipamentos informática,CONTRATACOES_TIC,102122,46098,46218,120,BAF - FONOAUDIOLOGIA,27/2025,Alto,1,46023,Material,COMPUTADORES,,,,,,200000.0,1,1,,,
42/2026,7010,200000.0,Devolvida,,ARP equipamentos informática,CONTRATACOES_TIC,102122,46098,46218,120,STI,295/2025,Médio,1,46055,Material,Computadores,10293.0,Servidor,610068.0,"armazenamento sas: sem discos sas, armazenamento sata: com discos sata, armazenamento ssd: sem discos ssd, fonte alimentação: redundante (swap/hot plug), garantia on site: superior 48, interface rede lan: superior a 4, interface rede san: sem san, memória ram: 512, núcleos por processador: 15 a 20, processadores físicos: 2, sistema operacional: sem sistema operacional, tipo: rack",UN,200000.0,1,2,,,
42/2026,7010,90000.0,Devolvida,,ARP equipamentos informática,CONTRATACOES_TIC,102122,46098,46218,120,STI,297/2025,Médio,1,46037,Material,COMPUTADORES,6661.0,MICROCOMPUTADOR,620336.0,"ARMAZENAMENTO HDD: SEM DISCO HDD, ARMAZENAMENTO SSD: ATÉ 2 TB, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE, GABINETE: TORRE, GARANTIA ON SITE: 36, MEMÓRIA RAM: 32, MONITOR: SEM MONITOR, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8, OUTROS RECURSOS: CONFORME EDITAL, SISTEMA OPERACIONAL: PROPRIETÁRIO",UN,10000.0,9,1,,,
42/2026,7010,24000.0,Devolvida,,ARP equipamentos informática,CONTRATACOES_TIC,102122,46098,46218,120,STI,297/2025,Médio,2,46037,Material,Computadores,6661.0,Microcomputador,619124.0,"armazenamento hdd: sem disco hdd, armazenamento ssd: 310 a 500, componentes adicionais: com teclado e mouse, gabinete: ultracompacto, garantia on site: superior a 36, memória ram: 32, monitor: sem monitor, núcleos por processador: superior a 8, outros recursos: conforme edital, sistema operacional: proprietário",UN,12000.0,2,1,,,
43/2026,7020,5000.0,Devolvida,,Equipamentos Informática,CONTRATACOES_TIC,102122,45932,46052,120,BAE - ESTOMATO. CIRU. RADIO. PATO,43/2025,Médio,1,46235,Material,Impressoras,8320.0,Impressora 3d,,,,5000.0,1,1,,,
43/2026,7090,10000.0,Devolvida,,Equipamentos Informática,CONTRATACOES_TIC,102122,45932,46052,120,BAE - ESTOMATO. CIRU. RADIO. PATO,78/2025,Médio,1,46174,Material,Suprimentos de informática - tic,,,,,,10000.0,1,1,,,
43/2026,7010,5500.0,Devolvida,,Equipamentos Informática,CONTRATACOES_TIC,102122,45932,46052,120,ATAC - ACADEMICA,88/2025,Médio,2,46053,Material,Computadores,,,,,,5500.0,1,1,,,
43/2026,7010,17994.0,Devolvida,,Equipamentos Informática,CONTRATACOES_TIC,102122,45932,46052,120,CLINICA DE FONOAUDIOLOGIA,106/2025,Alto,1,46112,Material,Computadores,8435.0,Notebook,,,,17994.0,1,1,,,
43/2026,7060,8000.0,Devolvida,,Equipamentos Informática,CONTRATACOES_TIC,102122,45932,46052,120,OBRAS,328/2025,Alto,1,46037,Material,Peças e acessórios para computadores,6661.0,Microcomputador,451708.0,"armazenamento hdd: 1, armazenamento ssd: 110 a 300, componentes adicionais: com teclado e mouse, garantia on site: 36, memória ram: superior a 8, monitor: 21 a 29, núcleos por processador: até 4, sistema operacional: proprietário",UN,8000.0,1,1,,,
43/2026,7040,20000.0,Devolvida,,Equipamentos Informática,CONTRATACOES_TIC,102122,45932,46052,120,BIBLIOTECA,57/2025,Médio,1,46111,Material,EQUIPAMENTOS DE ENTRADA DE DADOS,238.0,SCANNER,623997.0,"APLICAÇÃO: DIGITALIZAÇÃO DE LIVROS, FORMATO: A3, INTERFACE: USB 2.0, RESOLUÇÃO ÓTICA: 300, TENSÃO ALIMENTAÇÃO: BIVOLT, TIPO: PLANETÁRIO, TIPO ALIMENTADOR PAPEL: MANUAL, VELOCIDADE DIGITALIZAÇÃO: 1,5 PPS",UN,10000.0,2,1,,,
60/2026,943,13000.0,Aprovada,,Dedetização FOB,SERVICOS,102122,46255,46377,122,ATA - ADMINISTRACAO,111/2025,Médio,1,46304,Serviço,Serviços de saneamento e serviços similares,,,3417.0,Desinsetização / desratização / dedetização,,13000.0,1,1,230.0,102122-60/2026,13000.0
2/2026,1550,8000.0,Devolvida,,Aquisição de drone,BENS,102122,46233,46353,120,TEC. EDUCACIONAL,339/2025,Alto,1,46129,Material,Aeronaves teleguiadas,16741.0,Aeronaves Teleguiadas,600919.0,"características adicionais: câmera, controle remoto, detector obstáculos, esta, peso máximo: 570, quantidade motores: 4 motores, tamanho diagonal: 302, tipo: aeronave remotamente pilotada (drone)",UN,8000.0,1,1,,,
3/2026,7510,500.0,Aprovada,,Aquisição de materiais de papelaria,BENS,102122,46205,46325,120,BAE - ESTOMATO. CIRU. RADIO. PATO,26/2025,Médio,2,46174,Material,Artigos para escritório,,,,,,500.0,1,1,228.0,102122-3/2026,500.0
3/2026,7510,150000.0,Aprovada,,Aquisição de materiais de papelaria,BENS,102122,46205,46325,120,ALMOXARIFADO,175/2025,Médio,1,46054,Material,ARTIGOS PARA ESCRITÓRIO,,,,,,150000.0,1,1,288.0,102122-3/2026,150000.0
3/2026,3610,15000.0,Aprovada,,Aquisição de materiais de papelaria,BENS,102122,46205,46325,120,ATA - ADMINISTRACAO,335/2025,Médio,1,46080,Material,"Equipamento para impressão, duplicação e encadernação",,,,,,15000.0,1,1,229.0,102122-3/2026,15000.0
4/2026,4610,1600.0,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,BAE - ESTOMATO. CIRU. RADIO. PATO,26/2025,Médio,1,46174,Material,EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUA,,,,,,1600.0,1,1,321.0,102122-4/2026,1600.0
4/2026,4110,3362.95,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,Biotério,118/2025,Alto,1,46142,Material,Equipamento para refrigeração,783.0,Freezer,609362.0,"capacidade: 470, características adicionais: rodízios fibra, cor: branca, quantidade tampas: 2, temperatura operação: de 0 a -25, tensão alimentação: 110, tipo: horizontal",UN,3362.95,1,1,322.0,102122-4/2026,3362.95
4/2026,4610,899.9,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,Biotério,146/2025,Alto,1,46142,Material,Equipamentos para purificação de água,,,,,,899.9,1,1,317.0,102122-4/2026,899.9
4/2026,7310,400.0,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,BAD - DENT. ENDO. MAT ODONT.,181/2025,Médio,1,46034,Material,"Equipamentos para cozinhar, assar e servir alimentos",,,,,,400.0,1,1,325.0,102122-4/2026,400.0
4/2026,4610,590.0,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,BAD - DENT. ENDO. MAT ODONT.,188/2025,Alto,1,46024,Material,Equipamentos para purificação de água,,,,,,590.0,1,1,318.0,102122-4/2026,590.0
4/2026,7310,569.0,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,Biotério,249/2025,Alto,1,46142,Material,"Equipamentos Para Cozinhar, Assar E Servir Alimentos",1045.0,Forno Microondas,,,,569.0,1,1,319.0,102122-4/2026,569.0
4/2026,4110,3000.0,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,TRIAGEM - URGENCIA,259/2025,Alto,1,46063,Material,EQUIPAMENTO PARA REFRIGERAÇÃO,13629.0,REFRIGERADOR DOMÉSTICO,624264.0,"CAPACIDADE: 370, CARACTERÍSTICAS ADICIONAIS: PRATELEIRAS DE VIDRO REMOVÍVEL E REGULÁVEL, COR: BRANCA, TIPO: FROST FREE DUAS PORTAS, VOLTAGEM: 110",UN,3000.0,1,1,326.0,102122-4/2026,3000.0
4/2026,7310,1000.0,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,ATA - ADMINISTRACAO,255/2025,Médio,1,46091,Material,"Equipamentos para cozinhar, assar e servir alimentos",,,,,,1000.0,1,1,320.0,102122-4/2026,1000.0
4/2026,4130,4772.82,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,Biotério,116/2025,Alto,1,46142,Material,COMPONENTES DE EQUIPAMENTOS PARA REFRIGERAÇÃO E AR  CONDICIONADO,13144.0,UMIDIFICADOR E PURIFICADOR AMBIENTE,392123.0,"CAPACIDADE: 6, CARACTERÍSTICAS ADICIONAIS: TIMER PROGRAMA 7 HS/PAINEL DIGITAL/ALARME SONORO T, MATERIAL: PLÁSTICO, TIPO: ULTRASÔNICO E IONIZADOR, VOLTAGEM: 110/220",UN,2386.41,2,1,323.0,102122-4/2026,4772.82
4/2026,4440,4772.82,Aprovada,,Eletrodomésticos,BENS,102122,46034,46142,108,Biotério,250/2025,Alto,1,46142,Material,"Secadores, Desidratadores E Anti-Hidratadores",6123.0,Desumidificador,602163.0,"aplicação: desumidificação ambiental, capacidade: 18 litros p/dia, características adicionais: com rodizios, para ambientes de ate 300m³, voltagem: 220",UN,2386.41,2,1,324.0,102122-4/2026,4772.82
8/2026,871,56000.0,Aprovada,,Reposição Peças Autoclave,BENS,102122,45960,46080,120,ATF - FINANCEIRO,161/2025,Médio,1,46185,Serviço,"Serviços De Manutenção E Reparo De Produtos Fabricados De Metal,Maquinaria E Equipamentos",,,,,,56000.0,1,1,218.0,102122-8/2026,56000.0
8/2026,4230,235000.0,Aprovada,,Reposição Peças Autoclave,BENS,102122,45960,46080,120,ATF - FINANCEIRO,173/2025,Médio,1,46213,Material,Equipamento  Para Descontaminação E Impregnação,,,,,,235000.0,1,1,219.0,102122-8/2026,235000.0
11/2026,6145,45000.0,Aprovada,,Material elétrico,BENS,102122,46203,46323,120,ATA - ADMINISTRACAO,172/2025,Médio,1,46069,Material,FIOS E CABOS ELÉTRICOS,,,,,,45000.0,1,1,124.0,102122-11/2026,45000.0
11/2026,9390,45000.0,Aprovada,,Material elétrico,BENS,102122,46203,46323,120,ATA - ADMINISTRACAO,172/2025,Médio,2,46069,Material,PRODUTOS DIVERSOS NÃO METÁLICOS,,,,,,45000.0,1,1,123.0,102122-11/2026,45000.0
11/2026,6240,20000.0,Aprovada,,Material elétrico,BENS,102122,46203,46323,120,ATA - ADMINISTRACAO,172/2025,Médio,3,46069,Material,Lâmpadas elétricas,,,,,,20000.0,1,1,125.0,102122-11/2026,20000.0
12/2026,6520,200000.0,Aprovada,,Peças Manutenção de Clínicas ,BENS,102122,46175,46295,120,ATA - ADMINISTRACAO,158/2025,Alto,1,46073,Material,"Instrumentos, equipamentos e suprimentos dentários",,,,,,200000.0,1,1,122.0,102122-12/2026,200000.0
18/2026,6520,920000.0,Aprovada,,Material Odontológico Almox ,BENS,102122,46083,46203,120,ALMOXARIFADO,171/2025,Médio,1,46203,Material,"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS",,,,,,920000.0,1,1,306.0,102122-18/2026,920000.0
19/2026,7240,12000.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ATA - ADMINISTRACAO,167/2025,Médio,1,46101,Material,Recepientes para uso doméstico e comercial,,,,,,12000.0,1,1,166.0,102122-19/2026,12000.0
19/2026,8520,6200.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,1,46032,Material,"SABONETES, ARTIGOS PARA BARBEAR E DENTIFRÍCIOS",,,,,,6200.0,1,1,300.0,102122-19/2026,6200.0
19/2026,8540,131000.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,2,46032,Material,ARTIGOS DE PAPEL PARA HIGIENE,,,,,,131000.0,1,1,298.0,102122-19/2026,131000.0
19/2026,6810,19000.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,3,46032,Material,PRODUTOS QUÍMICOS,,,,,,19000.0,1,1,301.0,102122-19/2026,19000.0
19/2026,6840,5800.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,4,46032,Material,PESTICIDAS E DESINFETANTES,,,,,,5800.0,1,1,302.0,102122-19/2026,5800.0
19/2026,7920,20000.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,5,46032,Material,"VASSOURAS, ESCOVAS, RODOS, ESPONJAS E ESFREGÕES",,,,,,20000.0,1,1,303.0,102122-19/2026,20000.0
19/2026,8105,8500.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,6,46032,Material,SACOS E BOLSAS,,,,,,8500.0,1,1,296.0,102122-19/2026,8500.0
19/2026,7350,18500.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,7,46032,Material,LOUÇA E ARTIGOS DE MESA,,,,,,18500.0,1,1,304.0,102122-19/2026,18500.0
19/2026,8135,3000.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,8,46032,Material,MATERIAIS A GRANEL PARA ACONDICIONAMENTO E EMBALAGEM,,,,,,3000.0,1,1,299.0,102122-19/2026,3000.0
19/2026,8135,5000.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,9,46032,Material,MATERIAIS A GRANEL PARA ACONDICIONAMENTO E EMBALAGEM,,,,,,5000.0,1,1,297.0,102122-19/2026,5000.0
19/2026,7330,6800.0,Aprovada,,Higiene e limpeza Almox,BENS,102122,45915,46034,119,ALMOXARIFADO,177/2025,Médio,10,46032,Material,UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA,,,,,,6800.0,1,1,305.0,102122-19/2026,6800.0
64/2026,166,168000.0,Aprovada,,Manutenção equipamentos laboratório edital Profa Adriana Calvo,SERVICOS,102122,45964,46083,119,BAB - CIENCIAS BIOLÓGICAS,368/2025,Baixo,1,46082,Serviço,Serviços de manutenção e instalação de equipamentos de tic,,,,,,168000.0,1,1,270.0,102122-64/2026,168000.0
22/2026,545,700000.0,Aprovada,,Reforma cobertura do CPC,SERVICOS,102122,45903,46083,180,OBRAS,275/2025,Médio,1,46082,Serviço,Tipos especiais de serviços de construção,,,19224.0,Construção / manutenção / reforma - telhado,,700000.0,1,1,118.0,102122-22/2026,700000.0
32/2026,6515,2876000.0,Aprovada,,ARP AASI,BENS,102122,46083,46203,120,CLINICA DE FONOAUDIOLOGIA,34/2025,Médio,1,46073,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",30296.0,Aparelho de amplificação sonora individual - aasi,,,,2876000.0,1,1,111.0,102122-32/2026,2876000.0
32/2026,6135,12960.0,Aprovada,,ARP AASI,BENS,102122,46083,46203,120,CLINICA DE FONOAUDIOLOGIA,91/2025,Médio,1,46084,Material,Baterias Nao Recarregáveis,3479.0,Bateria Não Recarregável,627243.0,"aplicação: aparelho auditivo aasi, características adicionais: c/ compatibilidade específica, sistema eletroquímico: zinco-ar, tensão nominal: 1,4",EMB,18.0,720,1,110.0,102122-32/2026,12960.0
67/2026,6640,850000.0,Aprovada,,"Projeto: fNIRS para Investigações em Neurociência Aplicada à Comunicação, Desenvolvimento e Envelhec",BENS,102122,45978,46160,182,BAF - FONOAUDIOLOGIA,378/2025,Médio,1,46111,Material,Equipamentos e artigos de laboratório,1855.0,Espectrômetro,,,,850000.0,1,1,307.0,102122-67/2026,850000.0
80/2026,5836,35000.0,Aprovada,,Pregão audiovisual,BENS,102122,46051,46171,120,ATAC - ACADEMICA,13/2026,Médio,1,46172,Material,Equipamentos para gravação e reprodução de vídeo,,,,,,35000.0,1,1,380.0,102122-80/2026,35000.0
81/2026,6350,192000.0,Aprovada,,Sistema de monitoramento e controle,BENS,102122,46051,46171,120,ATA - ADMINISTRACAO,16/2026,Médio,1,46203,Material,"Sistemas Diversos De Sinalização, Alarme E Detecção Para  Segurança",,,,,,192000.0,1,1,379.0,102122-81/2026,192000.0
82/2026,6530,160000.0,Aprovada,,Mobiliário em inox,BENS,102122,46147,46265,118,BAB - CIENCIAS BIOLÓGICAS,7/2026,Médio,1,46233,Material,"Mobiliário, equipamentos, utensílios e  suprimentos  hospitalares",,,,,,160000.0,1,1,378.0,102122-82/2026,160000.0
83/2026,6630,26000.0,Aprovada,,Colunas para espectrômetro de massa,BENS,102122,46052,46111,59,BAB - CIENCIAS BIOLÓGICAS,18/2026,Médio,1,46111,Material,Instrumentos Para Análises Químicas,1855.0,Espectrômetro,604357.0,"características adicionais: controle de chamas programável e ajuste automático, componentes: torre para 8 lâmpadas, queimador de gás acetileno, modelo: com duplo feixe real e emissão de chama, tipo: absorção atômica de chama",UN,26000.0,1,1,377.0,102122-83/2026,26000.0
84/2026,6910,144000.0,Aprovada,,manequins raio x,BENS,102122,46146,46265,119,BAE - ESTOMATO. CIRU. RADIO. PATO,4/2026,Médio,1,46264,Material,Acessórios para treinamento,9837.0,Modelo anatômico para fins didáticos,,,,144000.0,1,1,376.0,102122-84/2026,144000.0
85/2026,7080,40000.0,Aprovada,,suprimentos para rede de informática,BENS,102122,46083,46203,120,STI,8/2026,Médio,1,46203,Material,"Peças, acessórios e ferramentas para redes de tic",,,,,,40000.0,1,1,375.0,102122-85/2026,40000.0
86/2026,7610,16000.0,Aprovada,,Aquisição de livros didáticos,BENS,102122,46051,46171,120,BIBLIOTECA,11/2026,Médio,1,46172,Material,LIVROS E FOLHETOS,19783.0,LIVRO DIDÁTICO,,,,16000.0,1,1,374.0,102122-86/2026,16000.0
87/2026,661,300000.0,Aprovada,,Serviços de emissão de passagens aéreas,SERVICOS,102122,46051,46111,60,ATF - FINANCEIRO,2/2026,Médio,1,46111,Serviço,Serviços De Transporte Aéreo De Passageiros,,,,,,300000.0,1,1,373.0,102122-87/2026,300000.0
88/2026,732,28000.0,Aprovada,,serviços de locação de máquinas de café,SERVICOS,102122,46237,46357,120,ATA - ADMINISTRACAO,17/2026,Médio,1,46357,Serviço,Serviços de leasing ou aluguel relacionados a outros bens,,,20648.0,"Locação máquinas automáticas e semi-automáticas (café, chá, algodão-doce, e outras)",,28000.0,1,1,367.0,102122-88/2026,28000.0
89/2026,833,47000.0,Aprovada,Fase Externa,projeto reforma e ampliação do CPC,SERVICOS,102122,46083,46085,2,Engenharia,3/2026,Médio,1,46203,Serviço,Serviços de engenharia,,,22225.0,Serviço engenharia,,47000.0,1,1,366.0,102122-89/2026,47000.0
90/2026,853,60000.0,Aprovada,,serviços de lavanderia,SERVICOS,102122,46051,46171,120,ATA - ADMINISTRACAO,14/2026,Baixo,1,46172,Serviço,Serviços de limpeza,,,19542.0,Prestação de serviços de lavanderia,,60000.0,1,1,365.0,102122-90/2026,60000.0
91/2026,6515,94000.0,Aprovada,,equipamentos fono 2025,BENS,102122,46051,46171,120,CLINICA DE FONOAUDIOLOGIA,1/2026,Médio,1,46172,Material,"Instrumentos, Equipamentos E Suprimentos Médicos  E  Cirúrgicos",1204.0,Audiômetro,,,,94000.0,1,1,372.0,102122-91/2026,94000.0
91/2026,6530,67000.0,Aprovada,,equipamentos fono 2025,BENS,102122,46051,46171,120,CLINICA DE FONOAUDIOLOGIA,1/2026,Médio,2,46172,Material,"Mobiliário, Equipamentos, Utensílios E  Suprimentos  Hospitalares",6807.0,Equipamento Para Teste Emissão Otoacústica,,,,67000.0,1,1,370.0,102122-91/2026,67000.0
91/2026,6530,20000.0,Aprovada,,equipamentos fono 2025,BENS,102122,46051,46171,120,CLINICA DE FONOAUDIOLOGIA,1/2026,Médio,3,46172,Material,"Mobiliário, Equipamentos, Utensílios E  Suprimentos  Hospitalares",6807.0,Equipamento Para Teste Emissão Otoacústica,,,,20000.0,1,1,371.0,102122-91/2026,20000.0
92/2026,7110,100000.0,Aprovada,,mobiliário específico CUIDAR e CEPAR,BENS,102122,46051,46171,120,CEPAR,10/2026,Médio,1,46142,Material,Mobiliário Para Escritório,,,,,,100000.0,1,1,368.0,102122-92/2026,100000.0
92/2026,7110,30000.0,Aprovada,,mobiliário específico CUIDAR e CEPAR,BENS,102122,46051,46171,120,CUIDAR,20/2026,Baixo,1,46172,Material,Mobiliário para escritório,,,,,,30000.0,1,1,369.0,102122-92/2026,30000.0
93/2026,6640,6000.0,Aprovada,,ultrassom e laser odontológico,BENS,102122,46175,46265,90,CPC,5/2026,Médio,1,46264,Material,Equipamentos e artigos de laboratório,,,,,,6000.0,1,1,383.0,102122-93/2026,6000.0
93/2026,6520,10000.0,Aprovada,,ultrassom e laser odontológico,BENS,102122,46175,46265,90,CPC,12/2026,Médio,1,46172,Material,"Instrumentos, equipamentos e suprimentos dentários",,,,,,10000.0,1,1,382.0,102122-93/2026,10000.0
94/2026,4310,3000.0,Aprovada,,compressor para secagem de instrumentais,BENS,102122,46146,46237,91,CLINICA DE FONOAUDIOLOGIA,6/2026,Médio,1,46264,Material,Bombas e compressores a vácuo,,,,,,3000.0,1,1,381.0,102122-94/2026,3000.0
69/2026,872,35000.0,Aprovada,,Reforma e adequação das Salas de Diagnóstico Audiológico da Clínica de Fonoaudiologia,SERVICOS,102122,46084,46204,120,OBRAS,379/2025,Médio,1,46266,Serviço,Serviços de reparo de outros bens,,,,,,35000.0,1,1,315.0,102122-69/2026,35000.0
69/2026,872,280000.0,Aprovada,,Reforma e adequação das Salas de Diagnóstico Audiológico da Clínica de Fonoaudiologia,SERVICOS,102122,46084,46204,120,OBRAS,380/2025,Médio,1,46204,Serviço,Serviços de reparo de outros bens,,,,,,280000.0,1,1,314.0,102122-69/2026,280000.0
72/2026,833,4800000.0,Devolvida,,Reforma CIP I,SERVICOS,102122,46149,46329,180,OBRAS,382/2025,Médio,1,46082,Serviço,SERVIÇOS DE ENGENHARIA,,,,,,4800000.0,1,1,,,
70/2026,7010,10000.0,Aprovada,,Fluxo digital BAD,BENS,102122,45993,46113,120,BAD - DENT. ENDO. MAT ODONT.,375/2025,Alto,1,46101,Material,COMPUTADORES,19246.0,TABLET,,,,10000.0,1,1,312.0,102122-70/2026,10000.0
70/2026,7040,220000.0,Aprovada,,Fluxo digital BAD,BENS,102122,45993,46113,120,BAD - DENT. ENDO. MAT ODONT.,376/2025,Alto,1,46113,Material,Equipamentos de entrada de dados,,,,,,220000.0,1,1,313.0,102122-70/2026,220000.0
70/2026,7020,30000.0,Aprovada,,Fluxo digital BAD,BENS,102122,45993,46113,120,BAD - DENT. ENDO. MAT ODONT.,377/2025,Alto,1,46143,Material,Impressoras,8320.0,Impressora 3d,,,,30000.0,1,1,311.0,102122-70/2026,30000.0
71/2026,5450,22820.98,Aprovada,,Confecção e instalação da identidade visual do novo prédio do CEPAR (painéis luminosos dentro dos pa,SERVICOS,102122,46022,46142,120,CLINICA DE FONOAUDIOLOGIA,369/2025,Alto,1,46054,Material,Estruturas pré-fabricadas diversas,,,,,,22820.98,1,1,309.0,102122-71/2026,22820.98
71/2026,6675,25079.02,Aprovada,,Confecção e instalação da identidade visual do novo prédio do CEPAR (painéis luminosos dentro dos pa,SERVICOS,102122,46022,46142,120,CLINICA DE FONOAUDIOLOGIA,369/2025,Alto,2,46054,Material,"Instrumentos de desenho, topografia e cartografia",,,,,,25079.02,1,1,310.0,102122-71/2026,25079.02
68/2026,839,85000.0,Aprovada,,Projeto Executivo pequenas obras áreas diversas,SERVICOS,102122,45992,46111,119,OBRAS,381/2025,Médio,1,46082,Serviço,"OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS",,,,,,85000.0,1,1,316.0,102122-68/2026,85000.0
29/2026,7730,2300.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,ATAC - ACADEMICA,88/2025,Médio,1,46053,Material,"Fonógrafos, Rádios E Televisores De Tipo Doméstico",,,,,,2300.0,1,1,355.0,102122-29/2026,2300.0
29/2026,5965,13000.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,ATAC - ACADEMICA,144/2025,Alto,1,46053,Material,"FONES, MICROFONES E ALTO-FALANTES",,,,,,13000.0,1,1,362.0,102122-29/2026,13000.0
29/2026,5835,2958.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,ATAC - ACADEMICA,197/2025,Alto,1,46053,Material,Equipamentos para gravação e reprodução de som,,,,,,2958.0,1,1,356.0,102122-29/2026,2958.0
29/2026,5965,8000.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,225/2025,Alto,1,46054,Material,"FONES, MICROFONES E ALTO-FALANTES",,,,,,8000.0,1,1,364.0,102122-29/2026,8000.0
29/2026,6710,7000.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,228/2025,Alto,1,46054,Material,Câmaras Cinematográficas,1024.0,Filmadora/Monitor Portátil,,,,7000.0,1,1,333.0,102122-29/2026,7000.0
29/2026,7730,7500.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,BAP - Prótese e Periodontia,321/2025,Alto,1,46053,Material,"Fonógrafos, Rádios E Televisores De Tipo Doméstico",12609.0,Televisor,460902.0,"acessórios: controle remoto, características adicionais: smart tv, 4 k, wifi. entradas hdmi/usb, conversor, tamanho tela: 85, tipo tela: led, voltagem: 110/220",UN,7500.0,1,1,357.0,102122-29/2026,7500.0
